0.0,0.0,0.0
-4.143715364239452e-06,1.1506876146372136e-07,0.0
-8.452453578836665e-06,3.1285425953347934e-07,0.0
-1.2897493852726424e-05,2.7527988319397956e-07,0.0
-1.7413782930337286e-05,4.0631443531079225e-07,0.0
-2.1981141026267495e-05,3.355471470106036e-07,0.0
-2.6585495395434256e-05,1.9665693906309456e-07,0.0
-3.1202594892223173e-05,2.8096693544324425e-07,0.0
-3.581506985485753e-05,4.3136401953712544e-07,0.0
-4.0456088592895674e-05,5.008035913588865e-07,0.0
-4.5103944560856124e-05,4.118797802162011e-07,0.0
-4.971909688536944e-05,3.5004138523343775e-07,0.0
-5.432194662141414e-05,3.86498266870261e-07,0.0
-5.8896960644700716e-05,5.137045698076076e-07,0.0
-6.34534986583267e-05,4.0638082113471363e-07,0.0
-6.795757365529965e-05,4.1081760703345904e-07,0.0
-7.24123940444828e-05,3.8104356500472114e-07,0.0
-7.68157692570661e-05,3.285213139789245e-07,0.0
-8.11349735226447e-05,4.156859007876934e-07,0.0
-8.537551645368029e-05,3.221593391864591e-07,0.0
-8.952002838839612e-05,2.2135246556184707e-07,0.0
-9.35517149659151e-05,1.8508367709280105e-07,0.0
-9.752281793331345e-05,3.206435295402543e-08,0.0
-0.00010141205115730558,-8.107921961597597e-08,0.0
-0.00010520934687214826,-2.908916161194902e-07,0.0
-0.00010891875431109646,-2.3268231284442886e-07,0.0
-0.00011260661009326691,-4.174783180335706e-07,0.0
-0.00011624720269383852,-3.365318700654374e-07,0.0
-0.00011988591450300756,-4.6799793003773904e-07,0.0
-0.00012350216745013408,-4.227781196432939e-07,0.0
6.762504973532427e-05,-2.053789298959649e-06,0.0
6.805369315945012e-05,-1.8821155582989663e-06,0.0
6.850417589080352e-05,-1.5688519195179718e-06,0.0
6.898472915764045e-05,-1.3597587027736058e-06,0.0
6.948015174003657e-05,-1.2030439011032068e-06,0.0
6.999858635841715e-05,-8.140229729239334e-07,0.0
7.050124445597376e-05,-4.288081653161524e-07,0.0
7.10304549027432e-05,-1.8529389886855208e-07,0.0
7.156667959509638e-05,3.091366533938822e-08,0.0
7.207821060268163e-05,1.4100349000900625e-07,0.0
7.256482665592215e-05,3.280898061234355e-07,0.0
7.300203321266914e-05,4.5929032280005166e-07,0.0
7.336201668712212e-05,8.21436056595154e-07,0.0
7.364462219057738e-05,1.0287257917896558e-06,0.0
7.384440649144628e-05,1.2963270480167294e-06,0.0
7.390452543545567e-05,1.32591299687769e-06,0.0
7.388684599627145e-05,1.535858165029047e-06,0.0
7.381820817355628e-05,1.7397511588995718e-06,0.0
7.369901025254834e-05,1.8860101933023538e-06,0.0
7.352141929022983e-05,1.8724121637024582e-06,0.0
7.334840860815055e-05,1.847373643780112e-06,0.0
7.320500379544357e-05,1.974082053038048e-06,0.0
7.309202354954297e-05,2.046752401623983e-06,0.0
7.30247354712461e-05,2.1432220680857317e-06,0.0
7.297603403739824e-05,2.1339833742566733e-06,0.0
7.297393197641888e-05,2.336803130640469e-06,0.0
7.298322529864338e-05,2.4134676929656734e-06,0.0
7.301269840626962e-05,2.480174381702671e-06,0.0
7.305673105204757e-05,2.4664767733668935e-06,0.0
7.309523195840618e-05,2.5090190221965097e-06,0.0
7.31592231200091e-05,2.5931187968009084e-06,0.0
7.324317279743702e-05,2.4619736016442267e-06,0.0
7.337507159215177e-05,2.5167308420753765e-06,0.0
7.355460972674588e-05,2.3833617218173286e-06,0.0
7.380898123220482e-05,2.2580142219497806e-06,0.0
7.412884853238875e-05,2.2865048047160386e-06,0.0
7.448157436472357e-05,2.3244000458711583e-06,0.0
7.487751414540227e-05,2.3834059790332762e-06,0.0
7.527575512967942e-05,2.4886717671646075e-06,0.0
7.566308752382164e-05,2.4972908599703997e-06,0.0
7.606854189630161e-05,2.522428958628628e-06,0.0
7.645397137208357e-05,2.6843993046928027e-06,0.0
7.68117642777265e-05,2.5972457821880207e-06,0.0
7.714150020103454e-05,2.659294398946535e-06,0.0
7.744669732827838e-05,2.750209784806862e-06,0.0
7.770722012797163e-05,2.8723043793022623e-06,0.0
7.796548597798179e-05,3.064037703091188e-06,0.0
7.817794902559981e-05,3.170310342885327e-06,0.0
7.838187106755437e-05,3.384526332375626e-06,0.0
7.856196237609042e-05,3.6056243189457743e-06,0.0
7.871304524311144e-05,3.874785642035e-06,0.0
7.881867933906317e-05,4.0768419614437e-06,0.0
7.890493022008952e-05,4.185758969890707e-06,0.0
0.00010406664439681628,-1.827007579431432e-05,0.0
0.00010397320225454479,-1.8175575573962238e-05,0.0
0.00010385995648515205,-1.8119003787677238e-05,0.0
0.00010374122323025533,-1.7938744147122723e-05,0.0
0.00010361127160781619,-1.765773295446353e-05,0.0
0.00010347862049654041,-1.7434742971911624e-05,0.0
0.00010334897865150875,-1.726371096088218e-05,0.0
0.00010324796908971159,-1.714696042521245e-05,0.0
0.00010318222989845215,-1.7123703258231995e-05,0.0
0.00010311810597510316,-1.7073969211810897e-05,0.0
0.00010312255349359631,-1.6758725062616248e-05,0.0
0.0001031614526851931,-1.6481033161153125e-05,0.0
0.00010323526821600478,-1.6469371384750936e-05,0.0
0.00010330957053988537,-1.6518773502052428e-05,0.0
0.00010340334458652202,-1.653380989117062e-05,0.0
0.0001035158601663114,-1.6781716686301018e-05,0.0
0.00010366720855682456,-1.684273632278875e-05,0.0
0.00010382220789535448,-1.6864997702410386e-05,0.0
0.00010397298098496801,-1.6983330433550242e-05,0.0
0.00010411461564106081,-1.699581096844746e-05,0.0
0.00010423303911855004,-1.7076458680207948e-05,0.0
0.00010434435984262484,-1.7196672343025576e-05,0.0
0.00010448305161334655,-1.7131691685710534e-05,0.0
0.00010458983631109749,-1.7091417619198232e-05,0.0
0.00010468759321011607,-1.7146097409501473e-05,0.0
0.00010478612455265337,-1.716022652569274e-05,0.0
0.00010490795558162491,-1.694031241964919e-05,0.0
0.00010506003416174142,-1.6611547690982553e-05,0.0
0.00010518657823269825,-1.6540459537866745e-05,0.0
0.00010532111013537661,-1.6385183095714642e-05,0.0
0.00010547013519533364,-1.611009130568844e-05,0.0
0.00010561909387441763,-1.569322152437415e-05,0.0
0.00010573138818463024,-1.545736375628548e-05,0.0
0.00010579956134123419,-1.527309883768771e-05,0.0
0.00010581766119261427,-1.5291056203058442e-05,0.0
0.00010583859329457705,-1.5292682655744516e-05,0.0
0.00010587751461313153,-1.5045262689989541e-05,0.0
0.00010593444727523538,-1.467463063503649e-05,0.0
0.0001059617076870939,-1.4433119007610518e-05,0.0
0.00010599478748882155,-1.4479799306131233e-05,0.0
0.00010606181004362628,-1.433464670212714e-05,0.0
0.00010612577907827153,-1.4199938801086678e-05,0.0
0.00010621946461707747,-1.3922534571527215e-05,0.0
0.00010632458979300262,-1.3778632233873642e-05,0.0
0.00010643473778832053,-1.377407374063104e-05,0.0
0.00010654685508287172,-1.36098794694655e-05,0.0
0.00010667616502353822,-1.3360080678353342e-05,0.0
0.00011669310514495271,-2.27735905104047e-05,0.0
0.00011696331955210865,-2.2920524467350684e-05,0.0
0.00011726951239244797,-2.2856738754866227e-05,0.0
0.00011758555172895372,-2.3050806646796387e-05,0.0
0.00011788419927672507,-2.32840089819282e-05,0.0
0.00011818003670087138,-2.3551034894347955e-05,0.0
0.0001184673773732696,-2.403191167422644e-05,0.0
0.00011878569578641612,-2.4210423154751026e-05,0.0
0.00011909345964075054,-2.457812316914755e-05,0.0
